"brims" barone, midway mobster|the capo of caps, the hitman of hats, the don of donning fashionable headwear.
vile rebirth|"'here lies our beloved gartu, the gentlest of all men.' ooh, i love irony." ~jadar, ghoulcaller of nephalia
vile rebirth|grave robbers digging down cautiously listen for anything digging up.
vilis, broker of blood|"you can sign, or you can spend your life imagining what might have been yours."
village bell~ringer|"priests, hunters, slayers~to arms! the enemy approaches!"
village cannibals|some have endured the horrors of innistrad by becoming the worst monsters of all.
village elder|"enchant me with your tale-telling. tell about tree, grass, river, and wind. / tell why truth must fight with falsehood, and why truth will always win." ~"love song of night and day"
village ironsmith|each night, he abandons the trappings of civilization.
village messenger|"i'm afraid it's bad news."
village reavers|with no guards to be seen, the cobbled streets of gatstaf echoed with howls.
village rites|"my colleagues revile the barbarity of the blood age, but i believe we have much to learn from the magics of endless war." ~embrose, silverquill dean
village rites|"you were so eager to take and consume. yet when asked to give, you refuse?"
village rites|the skelle raise scorn poles in conquered villages~cursed totems of wood and bone that sap survivors of physical strength and the will to fight back.
village survivors|as their villages fell to werewolves, fleeing refugees discovered they too had remarkable survival instincts.
village watch|"you have my word. you'll see no wolf attacks while we're around!"
villagers of estwald|you can spot a werewolf-infested town by its lack of butcher shops.
villainous ogre|"the war saw the ogres emerge from their caves, reeking of blood, with the power of oni in their veins." ~*observations of the kami war*
villainous wealth|gold buys death. death earns gold.
vindicate|"don't mourn for me. this is my destiny." ~gerrard
vindicate|"i am the mad one!"
vindicate|"i have seen entire civilizations rise and fall. you mortals are but dust to me." ~sorin markov
vindicate|some convictions are so strong that the world must break to accommodate them.
vindictive lich|heart, mind, soul~weapons all.
vindictive lich|its essence divided into three curses.
vindictive mob|many minds, a single madness.
vindictive vampire|in theory, the guildpact keeps guild feuds from spiraling out of control. personal feuds, however, are not covered.
vine gecko|"it's cute now, but those things tend to get a lot bigger when you're not looking." ~fahar, expedition wizard
vine mare|when it passes, the dead are displaced by flourishing life.
vine snare|nissa found that the vines of the marsh could ensnare just as well as forest vines could~maybe even better.
vine trellis|"we protect our own with our own."
vine trellis|nature twists knots stronger than any rope.
vineglimmer snarl|a verdant paradox of primal logic.
vinelasher kudzu|it grows to hate you.
vines of the recluse|"the most elegant solutions are found in nature. you just have to know where to look."
vineshaper mystic|she has never touched a loom, yet the tapestries she weaves are vast and beautiful.
vineweft|fortified by the wilds.
vintara elephant|trained with the aid of rhystic magic, they become uneasy in its absence.
vintara snapper|"the snapper is still when all else moves and strikes when all are dozing." ~*tales of the vintara forest*
violent impact|initiates in the heat of combat must be able to adapt to changing conditions.
violent ultimatum|"words are a waste of time. destruction is a language everyone understands." ~sarkhan vol
violet pall|a faerie is the offspring of oona and mischief.
viper's kiss|"i could heal a snakebite. looks like you got bitten by a constellation." ~aescalos, healer of pharika
viridescent wisps|in the wisps that night, the once timid boggart saw all the terrible, bloody things he was capable of. and it was glorious.
viridian acolyte|"we have no sun to guide our dead, so i tend the prismatic flames of the spirit fires that show the souls their way. when i die, i hope there is one left to guide my spirit home."
viridian betrayers|to secure a place in phyrexia's ranks, they hunted their surviving kin.
viridian claw|"phyrexians can't corrupt what they can't get close enough to touch."
viridian harvest|"in the midst of horror beyond imagining, i still see things that lift my heart." ~ezuri
viridian joiner|"the tangle reaches out to itself constantly, forming new connections. we must follow its example."
viridian lorebearers|a small band of elves pledged many years ago to avoid the edges of forgetting. they have remained hidden until now.
viridian revel|"let them have their revel. soon those who won't submit will be turned. those who won't be turned will die." ~vorinclex, voice of hunger
viridian scout|they know a hoverguard's only blind spot is directly above it.
viridian shaman|because the elves are so in touch with mirrodin's nature, they understand best how to dismantle it.
viridian shaman|she stands as a living symbol of the natural world and an enemy of the forces that threaten it.
viridian zealot|"i will fight only the way nature intended~and nature intended us to win."
virtue's ruin|all must fall, and those who stand highest fall hardest.
virtuous charge|"the empire belongs to no one man but to all in the empire. he who has virtue shall possess it."
virtus's maneuver|brutality had never been so exquisite.
virulent plague|"this pestilence robs us of glorious death in battle. we starve to death with full bellies and drown trying to slake our unnatural thirst." ~kerai hatesinger, kolaghan warrior
virulent wound|sadly, the extent of gerkk's healing knowledge was "don't pick at it."
virus beetle|"they'll be debugging their code for days before they figure out what happened!" ~eita, futurist agent
visara the dreadful|"my eyes are my strongest feature."
viscera seer|in matters of life and death, he trusts his gut.
viscerid armor|a fallen viscerid's only tribute is to be worn by a comrade.
viscerid armor|one viscerid's death is often another's gain.
viscerid drone|not all of terisiare's flooding was natural . . . .
viscid lemures|"lemurs? is that all? finally, something harmless . . ." ~norin the wary
viseling|"this may hurt a lot."
vision of the unspeakable|even as her students' minds succumbed to madness, azami's obsession with the kami of forbidden knowledge only grew.
vision skeins|"i could see in the other mage's eyes that he'd thought of it too. then it became a race to exploit the knowledge first."
visionary augmenter|"it's a multifunctional radial extension system with superlateral, force-amplifying rigging. of course it will win."
visions|"visions of glory, spare my aching sight, ye unborn ages, crowd not on my soul!" ~thomas gray, "the bard"
visions|"visions of glory, spare my aching sight,/ ye unborn ages, crowd not on my soul!" ~thomas gray, *the bard*
visions of beyond|"the past is the foundation for all that exists in the present. we merely reconstruct what our ancestors have already discovered." ~sachimir, sage of memories
